time="2026-04-24T13:49:50-04:00" level=warning msg="Finding default values of vLLM version for model=qwen/qwen3-14b"
  "itl_mean_ms": 37.75672897566875,
  "itl_p90_ms": 41.879,
  "itl_p95_ms": 47.498,
  "itl_p99_ms": 49.988,
  "scheduling_delay_p99_ms": 5361.802559999998,
  "preemption_count": 164,
  "dropped_unservable": 0,
  "length_capped_requests": 0,
  "timed_out_requests": 0
}
=== Simulation Metrics ===
{
  "instance_id": "instance_1",
  "completed_requests": 774,
  "still_queued": 0,
  "still_running": 0,
  "injected_requests": 774,
  "total_input_tokens": 3191544,
  "total_output_tokens": 795792,
  "vllm_estimated_duration_s": 572.903734,
  "responses_per_sec": 1.351012315098648,
  "tokens_per_sec": 1389.0501191950689,
  "e2e_mean_ms": 38188.87042248062,
  "e2e_p90_ms": 52279.3343,
  "e2e_p95_ms": 56100.079399999995,
  "e2e_p99_ms": 62268.309239999995,
  "ttft_mean_ms": 265.54791602067183,
  "ttft_p90_ms": 418.87740000000065,
  "ttft_p95_ms": 1264.834249999999,
  "ttft_p99_ms": 2248.154479999999,
  "itl_mean_ms": 36.91998196518821,
  "itl_p90_ms": 41.064,
  "itl_p95_ms": 46.423,
  "itl_p99_ms": 49.763,
  "scheduling_delay_p99_ms": 2191.7389299999986,
  "preemption_count": 71,
  "dropped_unservable": 0,
  "length_capped_requests": 0,
  "timed_out_requests": 0
}
=== Simulation Metrics ===
{
  "instance_id": "instance_2",
  "completed_requests": 773,
  "still_queued": 0,
  "still_running": 0,
  "injected_requests": 773,
  "total_input_tokens": 3186408,
  "total_output_tokens": 802419,
  "vllm_estimated_duration_s": 577.496174,
  "responses_per_sec": 1.3385370064806699,
  "tokens_per_sec": 1389.479335321103,
  "e2e_mean_ms": 38600.34280983182,
  "e2e_p90_ms": 52295.3144,
  "e2e_p95_ms": 55232.9458,
  "e2e_p99_ms": 60484.01244,
  "ttft_mean_ms": 217.50587063389392,
  "ttft_p90_ms": 190.0526,
  "ttft_p95_ms": 438.3957999999976,
  "ttft_p99_ms": 2367.407239999996,
  "itl_mean_ms": 37.01051627900595,
  "itl_p90_ms": 41.225,
  "itl_p95_ms": 46.262,
  "itl_p99_ms": 49.4,
  "scheduling_delay_p99_ms": 2277.571599999997,
  "preemption_count": 26,
  "dropped_unservable": 0,
  "length_capped_requests": 0,
  "timed_out_requests": 0
}
=== Simulation Metrics ===
{
  "instance_id": "instance_3",
  "completed_requests": 773,
  "still_queued": 0,
  "still_running": 0,
  "injected_requests": 773,
  "total_input_tokens": 3157611,
  "total_output_tokens": 787401,
  "vllm_estimated_duration_s": 570.893219,
  "responses_per_sec": 1.3540185349442728,
  "tokens_per_sec": 1379.2439177666952,
  "e2e_mean_ms": 36488.47536351876,
  "e2e_p90_ms": 48964.5094,
  "e2e_p95_ms": 52061.479999999996,
  "e2e_p99_ms": 59481.164359999995,
  "ttft_mean_ms": 141.2105381630013,
  "ttft_p90_ms": 177.7138,
  "ttft_p95_ms": 186.86279999999996,
  "ttft_p99_ms": 217.17948,
  "itl_mean_ms": 35.7168001761951,
  "itl_p90_ms": 40.599,
  "itl_p95_ms": 44.595,
  "itl_p99_ms": 48.561,
  "scheduling_delay_p99_ms": 54.86492,
  "preemption_count": 4,
  "dropped_unservable": 0,
  "length_capped_requests": 0,
  "timed_out_requests": 0
}
=== Simulation Metrics ===
{
  "instance_id": "cluster",
  "completed_requests": 3094,
  "still_queued": 0,
  "still_running": 0,
  "injected_requests": 3094,
  "total_input_tokens": 12729727,
  "total_output_tokens": 3193332,
  "vllm_estimated_duration_s": 577.496174,
  "responses_per_sec": 5.357611252330132,
  "tokens_per_sec": 5529.615855082704,
  "e2e_mean_ms": 38341.54920911442,
  "e2e_p90_ms": 51777.7112,
  "e2e_p95_ms": 55309.86135,
  "e2e_p99_ms": 62333.34884,
  "ttft_mean_ms": 336.6160798319328,
  "ttft_p90_ms": 382.4141000000004,
  "ttft_p95_ms": 1745.7804999999976,
  "ttft_p99_ms": 4082.385169999999,
  "itl_mean_ms": 36.857707501446605,
  "itl_p90_ms": 41.053,
  "itl_p95_ms": 46.168,
  "itl_p99_ms": 49.708,
  "scheduling_delay_p99_ms": 3974.0546899999995,
  "preemption_count": 265,
  "dropped_unservable": 0,
  "length_capped_requests": 0,
  "timed_out_requests": 0
}
=== Anomaly Counters ===
Priority Inversions: 0
HOL Blocking Events: 1
Rejected Requests (Admission): 686
  Shed (sheddable): 686
Rejected Requests (Routing): 0
Dropped Unservable: 0
Timed Out Requests: 0
Length-Capped Requests: 0
=== KV Cache Metrics ===
Preemption Rate: 0.0856
Cache Hit Rate: 0.0334
KV Thrashing Rate: 0.0000
=== Per-SLO Metrics ===
  critical:
    TTFT: mean=337754.28 p99=4087653.51 (n=3080)
    E2E:  mean=38394811.62 p99=62334330.52 (n=3080)
    SLO_attainment(E2E<3000ms): 0.0000
    SLO_attainment(E2E<5000ms): 0.0003
    SLO_attainment(E2E<8000ms): 0.0006
    SLO_attainment(E2E<10000ms): 0.0016
    SLO_attainment(E2E<12000ms): 0.0036
    SLO_attainment(E2E<15000ms): 0.0110
    SLO_attainment(E2E<20000ms): 0.0360
  sheddable:
    TTFT: mean=86212.29 p99=108527.71 (n=14)
    E2E:  mean=26623818.64 p99=50853039.21 (n=14)
    SLO_attainment(E2E<3000ms): 0.0000
    SLO_attainment(E2E<5000ms): 0.0000
    SLO_attainment(E2E<8000ms): 0.0000
    SLO_attainment(E2E<10000ms): 0.0000
    SLO_attainment(E2E<12000ms): 0.0000
    SLO_attainment(E2E<15000ms): 0.0000
    SLO_attainment(E2E<20000ms): 0.3571
